Index,Value,Time,Iterations
4344,36386,1.700012944638729e-06,12
4345,533125,1.700012944638729e-06,12
4346,140565,3.500026650726795e-06,14
4347,542026,4.800036549568176e-06,15
4348,725894,1.600012183189392e-06,12
4349,190141,2.500019036233425e-06,13
4350,188078,2.500019036233425e-06,13
4351,530904,1.700012944638729e-06,12
4352,134030,1.700012944638729e-06,12
4353,968393,1.700012944638729e-06,12
4354,66698,3.500026650726795e-06,14
4355,768771,1.5998957678675652e-06,12
4356,484891,3.600027412176132e-06,14
4357,367831,2.400018274784088e-06,13
4358,850656,3.500026650726795e-06,14
4359,184618,1.600012183189392e-06,12
4360,312686,2.500019036233425e-06,13
4361,786988,1.800013706088066e-06,12
4362,30933,1.700012944638729e-06,12
4363,72283,2.00001522898674e-06,12
4364,468383,1.700012944638729e-06,12
4365,322241,1.600012183189392e-06,12
4366,937141,3.6999117583036423e-06,14
4367,441349,2.500019036233425e-06,13
4368,655637,1.700012944638729e-06,12
4369,405313,2.500019036233425e-06,13
4370,35346,1.600012183189392e-06,12
4371,89077,1.600012183189392e-06,12
4372,15539,1.800013706088066e-06,12
4373,209552,1.600012183189392e-06,12
4374,591315,2.399901859462261e-06,13
4375,699908,1.700012944638729e-06,12
4376,630996,1.700012944638729e-06,12
4377,586564,2.500019036233425e-06,13
4378,85286,1.6998965293169022e-06,12
4379,510914,1.700012944638729e-06,12
4380,462013,1.600012183189392e-06,12
4381,506750,2.400018274784088e-06,13
4382,721727,2.399901859462261e-06,13
4383,479044,2.500019036233425e-06,13
4384,103753,3.8000289350748062e-06,14
4385,372940,2.399901859462261e-06,13
4386,425689,4.700035788118839e-06,15
4387,194909,1.700012944638729e-06,12
4388,611887,5.499925464391708e-06,16
4389,496315,1.700012944638729e-06,12
4390,211518,2.400018274784088e-06,13
4391,573213,1.600012183189392e-06,12
4392,239903,1.7998972907662392e-06,12
4393,972868,1.800013706088066e-06,12
4394,164073,2.400018274784088e-06,13
4395,229595,2.500019036233425e-06,13
4396,915443,1.5998957678675652e-06,12
4397,463246,1.700012944638729e-06,12
4398,687892,2.500019036233425e-06,13
4399,297229,5.300040356814861e-06,14
4400,981277,3.500026650726795e-06,14
4401,764608,2.300017513334751e-06,13
4402,188678,1.600012183189392e-06,12
4403,28617,2.499902620911598e-06,13
4404,597368,2.500019036233425e-06,13
4405,342329,1.700012944638729e-06,12
4406,285334,3.8000289350748062e-06,14
4407,951724,1.700012944638729e-06,12
4408,404849,2.300017513334751e-06,13
4409,745046,1.700012944638729e-06,12
4410,178209,4.699919372797012e-06,15
4411,554164,1.700012944638729e-06,12
4412,748748,2.500019036233425e-06,13
4413,70603,2.600019797682762e-06,13
4414,373973,1.700012944638729e-06,12
4415,127576,4.500034265220165e-06,15
4416,853332,1.700012944638729e-06,12
4417,819051,1.700012944638729e-06,12
4418,260546,1.700012944638729e-06,12
4419,521949,2.600019797682762e-06,13
4420,745118,2.300017513334751e-06,13
4421,951013,3.2999087125062943e-06,14
4422,412332,4.600035026669502e-06,15
4423,866657,1.700012944638729e-06,12
4424,19208,1.800013706088066e-06,12
4425,787988,2.700020559132099e-06,13
4426,131338,2.500019036233425e-06,13
4427,991320,1.700012944638729e-06,12
4428,575525,1.700012944638729e-06,12
4429,621687,4.700035788118839e-06,14
4430,888745,1.9000144675374031e-06,12
4431,38367,1.700012944638729e-06,12
4432,527696,3.4999102354049683e-06,14
4433,946532,1.800013706088066e-06,12
4434,603647,1.700012944638729e-06,12
4435,677991,1.800013706088066e-06,12
4436,182007,1.6998965293169022e-06,12
4437,120982,1.800013706088066e-06,12
4438,754594,5.700043402612209e-06,16
4439,733401,1.6998965293169022e-06,12
4440,127765,1.700012944638729e-06,12
4441,732151,1.600012183189392e-06,12
4442,317091,1.700012944638729e-06,12
4443,860431,2.399901859462261e-06,13
4444,841089,1.700012944638729e-06,12
4445,94652,1.9000144675374031e-06,12
4446,291128,1.600012183189392e-06,12
4447,877759,3.6999117583036423e-06,14
4448,797752,1.800013706088066e-06,12
4449,355530,1.700012944638729e-06,12
4450,873405,1.700012944638729e-06,12
4451,407317,1.600012183189392e-06,12
4452,197371,4.600035026669502e-06,15
4453,579721,1.800013706088066e-06,12
4454,590804,1.700012944638729e-06,12
4455,750199,2.399901859462261e-06,13
4456,693870,1.700012944638729e-06,12
4457,361698,2.500019036233425e-06,13
4458,444156,1.9000144675374031e-06,12
4459,74279,1.6998965293169022e-06,12
4460,602118,1.800013706088066e-06,12
4461,437457,1.700012944638729e-06,12
4462,681062,1.700012944638729e-06,12
4463,373660,3.4999102354049683e-06,14
4464,276137,1.700012944638729e-06,12
4465,185633,3.700028173625469e-06,14
4466,717239,1.9000144675374031e-06,12
4467,970115,1.600012183189392e-06,12
4468,507921,1.700012944638729e-06,12
4469,810120,1.700012944638729e-06,12
4470,529091,1.700012944638729e-06,12
4471,777269,1.8998980522155762e-06,12
4472,614947,1.600012183189392e-06,12
4473,461991,2.400018274784088e-06,13
4474,435245,4.400033503770828e-06,14
4475,678392,2.500019036233425e-06,13
4476,843661,2.500019036233425e-06,13
4477,982697,1.700012944638729e-06,12
4478,732744,1.600012183189392e-06,12
4479,125664,1.700012944638729e-06,12
4480,483374,1.700012944638729e-06,12
4481,856678,1.600012183189392e-06,12
4482,451911,1.700012944638729e-06,12
4483,608428,1.6998965293169022e-06,12
4484,28594,1.700012944638729e-06,12
4485,394849,1.600012183189392e-06,12
4486,286195,1.700012944638729e-06,12
4487,561869,4.499917849898338e-06,15
4488,785676,2.400018274784088e-06,13
4489,916748,2.500019036233425e-06,13
4490,180820,1.700012944638729e-06,12
4491,738462,1.600012183189392e-06,12
4492,372180,2.500019036233425e-06,13
4493,520026,1.700012944638729e-06,12
4494,387315,1.600012183189392e-06,12
4495,624126,4.499917849898338e-06,15
4496,16852,3.400025889277458e-06,14
4497,865093,4.499917849898338e-06,15
4498,338279,2.600019797682762e-06,13
4499,843385,1.800013706088066e-06,12
4500,138381,1.700012944638729e-06,12
4501,295672,1.500011421740055e-06,12
4502,851858,2.500019036233425e-06,13
4503,59664,1.800013706088066e-06,12
4504,212781,1.700012944638729e-06,12
4505,377208,1.800013706088066e-06,12
4506,826580,1.9000144675374031e-06,12
4507,443995,1.600012183189392e-06,12
4508,121746,2.400018274784088e-06,13
4509,629189,1.600012183189392e-06,12
4510,185524,1.5998957678675652e-06,12
4511,48672,2.500019036233425e-06,13
4512,10577,5.400041118264198e-06,15
4513,40151,1.6998965293169022e-06,12
4514,617950,1.700012944638729e-06,12
4515,405854,1.600012183189392e-06,12
4516,544648,3.500026650726795e-06,14
4517,492243,2.400018274784088e-06,13
4518,12966,1.700012944638729e-06,12
4519,240989,2.500019036233425e-06,13
4520,442835,2.500019036233425e-06,13
4521,814936,1.9000144675374031e-06,12
4522,410350,2.500019036233425e-06,13
4523,794433,3.600027412176132e-06,14
4524,62534,4.499917849898338e-06,15
4525,369210,1.700012944638729e-06,12
4526,799663,1.700012944638729e-06,12
4527,563686,2.300017513334751e-06,13
4528,200769,2.500019036233425e-06,13
4529,519386,1.700012944638729e-06,12
4530,627337,1.600012183189392e-06,12
4531,590914,1.600012183189392e-06,12
4532,672319,1.6998965293169022e-06,12
4533,240838,1.700012944638729e-06,12
4534,328720,1.500011421740055e-06,12
4535,482556,2.400018274784088e-06,13
4536,302339,1.800013706088066e-06,12
4537,198610,1.600012183189392e-06,12
4538,578846,1.700012944638729e-06,12
4539,505223,2.500019036233425e-06,13
4540,732645,2.400018274784088e-06,13
4541,78034,1.700012944638729e-06,12
4542,266728,1.700012944638729e-06,12
4543,68889,1.700012944638729e-06,12
4544,560832,1.500011421740055e-06,12
4545,128591,1.4998950064182281e-06,12
4546,632694,1.500011421740055e-06,12
4547,963312,2.500019036233425e-06,13
4548,67088,1.700012944638729e-06,12
4549,455402,4.699919372797012e-06,15
4550,787348,1.700012944638729e-06,12
4551,366832,2.500019036233425e-06,13
4552,873997,2.600019797682762e-06,13
4553,660810,1.800013706088066e-06,12
4554,860357,1.600012183189392e-06,12
4555,636170,2.400018274784088e-06,13
4556,746426,2.499902620911598e-06,13
4557,714987,5.700043402612209e-06,15
4558,472006,1.700012944638729e-06,12
4559,124805,2.400018274784088e-06,13
4560,611961,1.700012944638729e-06,12
4561,7030,1.600012183189392e-06,12
4562,507018,1.600012183189392e-06,12
4563,606365,1.600012183189392e-06,12
4564,782674,1.1999974958598614e-05,21
4565,188563,4.699919372797012e-06,15
4566,113016,2.500019036233425e-06,13
4567,847234,1.600012183189392e-06,12
4568,16446,1.700012944638729e-06,12
4569,652624,2.700020559132099e-06,13
4570,155847,1.600012183189392e-06,12
4571,384674,1.700012944638729e-06,12
4572,715231,1.600012183189392e-06,12
4573,528973,4.700035788118839e-06,15
4574,17645,1.700012944638729e-06,12
4575,692924,3.700028173625469e-06,14
4576,536235,3.8000289350748062e-06,14
4577,714764,1.700012944638729e-06,12
4578,698560,1.500011421740055e-06,12
4579,731015,3.3999094739556313e-06,14
4580,969900,1.600012183189392e-06,12
4581,593288,2.700020559132099e-06,13
4582,28405,3.5999109968543053e-06,14
4583,130967,1.600012183189392e-06,12
4584,252492,1.700012944638729e-06,12
4585,681641,1.600012183189392e-06,12
4586,542797,1.700012944638729e-06,12
4587,469771,3.500026650726795e-06,14
4588,746390,1.700012944638729e-06,12
4589,153630,1.700012944638729e-06,12
4590,141800,2.499902620911598e-06,13
4591,563336,1.700012944638729e-06,12
4592,809751,1.600012183189392e-06,12
4593,849999,1.600012183189392e-06,12
4594,304434,1.700012944638729e-06,12
4595,102502,2.600019797682762e-06,13
4596,739547,1.600012183189392e-06,12
4597,45334,1.700012944638729e-06,12
4598,493627,5.199923180043697e-06,15
4599,907826,1.700012944638729e-06,12
4600,931965,1.700012944638729e-06,12
4601,971059,1.600012183189392e-06,12
4602,251542,1.600012183189392e-06,12
4603,701972,3.8000289350748062e-06,14
4604,109238,2.500019036233425e-06,13
4605,937268,1.600012183189392e-06,12
4606,412576,1.600012183189392e-06,12
4607,253727,1.700012944638729e-06,12
4608,453940,2.500019036233425e-06,13
4609,126913,1.800013706088066e-06,12
4610,200199,1.600012183189392e-06,12
4611,132236,3.400025889277458e-06,14
4612,599839,1.700012944638729e-06,12
4613,892455,2.500019036233425e-06,13
4614,899162,6.4999330788850784e-06,16
4615,61288,2.600019797682762e-06,13
4616,339022,1.700012944638729e-06,12
4617,574773,4.399917088449001e-06,15
4618,624967,1.700012944638729e-06,12
4619,867758,2.500019036233425e-06,13
4620,599656,2.499902620911598e-06,13
4621,407188,2.500019036233425e-06,13
4622,251063,2.300017513334751e-06,13
4623,579797,2.400018274784088e-06,13
4624,544754,1.6998965293169022e-06,12
4625,231359,6.500049494206905e-06,17
4626,931929,3.600027412176132e-06,14
4627,963565,1.700012944638729e-06,12
4628,533423,1.700012944638729e-06,12
4629,836101,1.600012183189392e-06,12
4630,720921,3.500026650726795e-06,14
4631,281296,1.700012944638729e-06,12
4632,789037,1.600012183189392e-06,12
4633,691784,4.700035788118839e-06,15
4634,786722,4.699919372797012e-06,15
4635,827746,3.400025889277458e-06,14
4636,288475,2.400018274784088e-06,13
4637,336840,2.6999041438102722e-06,12
4638,684540,1.700012944638729e-06,12
4639,483639,8.100061677396297e-06,18
4640,921133,2.00001522898674e-06,12
4641,295273,1.600012183189392e-06,12
4642,918685,1.600012183189392e-06,12
4643,585809,1.700012944638729e-06,12
4644,868929,1.600012183189392e-06,12
4645,660487,1.600012183189392e-06,12
4646,955059,1.600012183189392e-06,12
4647,875477,1.600012183189392e-06,12
4648,48168,1.600012183189392e-06,12
4649,613573,1.700012944638729e-06,12
4650,889448,1.600012183189392e-06,12
4651,51815,1.700012944638729e-06,12
4652,25469,1.600012183189392e-06,12
4653,863921,1.5998957678675652e-06,12
4654,381108,1.9000144675374031e-06,12
4655,407525,1.600012183189392e-06,12
4656,901330,1.700012944638729e-06,12
4657,638844,1.600012183189392e-06,12
4658,27677,1.700012944638729e-06,12
4659,504382,1.700012944638729e-06,12
4660,349352,2.400018274784088e-06,13
4661,28355,2.400018274784088e-06,13
4662,453445,3.400025889277458e-06,14
4663,221154,1.700012944638729e-06,12
4664,234932,3.500026650726795e-06,14
4665,357977,1.5998957678675652e-06,12
4666,921219,2.300017513334751e-06,13
4667,112122,1.700012944638729e-06,12
4668,299463,7.699942216277122e-06,18
4669,346641,1.800013706088066e-06,12
4670,986714,1.700012944638729e-06,12
4671,380945,1.500011421740055e-06,12
4672,797613,3.5999109968543053e-06,14
4673,89235,3.400025889277458e-06,14
4674,1094,2.600019797682762e-06,13
4675,238927,2.499902620911598e-06,13
4676,494041,1.700012944638729e-06,12
4677,310864,1.700012944638729e-06,12
4678,143762,1.700012944638729e-06,12
4679,130614,1.5998957678675652e-06,12
4680,404492,1.600012183189392e-06,12
4681,93372,1.600012183189392e-06,12
4682,591457,1.700012944638729e-06,12
4683,904536,1.6998965293169022e-06,12
4684,162447,1.600012183189392e-06,12
4685,636370,1.600012183189392e-06,12
4686,725109,2.400018274784088e-06,13
4687,659743,1.700012944638729e-06,12
4688,332760,2.500019036233425e-06,13
4689,965952,1.800013706088066e-06,12
4690,547603,2.600019797682762e-06,13
4691,42597,1.600012183189392e-06,12
4692,31465,3.100023604929447e-06,13
4693,832080,1.700012944638729e-06,12
4694,795796,2.300017513334751e-06,13
4695,736773,2.399901859462261e-06,13
4696,82643,1.700012944638729e-06,12
4697,50493,1.700012944638729e-06,12
4698,97065,2.500019036233425e-06,13
4699,998763,3.6999117583036423e-06,14
4700,480546,1.700012944638729e-06,12
4701,167024,3.600027412176132e-06,14
4702,864274,2.500019036233425e-06,13
4703,219132,3.600027412176132e-06,14
4704,91298,1.700012944638729e-06,12
4705,417085,1.700012944638729e-06,12
4706,333776,2.399901859462261e-06,13
4707,912537,3.500026650726795e-06,14
4708,608769,1.700012944638729e-06,12
4709,790044,1.600012183189392e-06,12
4710,94535,3.5999109968543053e-06,14
4711,429529,1.700012944638729e-06,12
4712,860243,3.400025889277458e-06,14
4713,940753,2.399901859462261e-06,13
4714,795439,1.600012183189392e-06,12
4715,947285,5.00003807246685e-06,15
4716,852747,1.700012944638729e-06,12
4717,443479,4.600035026669502e-06,15
4718,329504,2.400018274784088e-06,13
4719,31763,1.800013706088066e-06,12
4720,543994,1.5998957678675652e-06,12
4721,811102,1.9000144675374031e-06,12
4722,390611,1.700012944638729e-06,12
4723,119682,4.300032742321491e-06,14
4724,22824,1.800013706088066e-06,12
4725,780009,2.400018274784088e-06,13
4726,278729,1.700012944638729e-06,12
4727,472142,1.600012183189392e-06,12
4728,781490,1.5998957678675652e-06,12
4729,840618,2.400018274784088e-06,13
4730,839110,1.600012183189392e-06,12
4731,608034,1.700012944638729e-06,12
4732,975423,1.800013706088066e-06,12
4733,11129,1.700012944638729e-06,12
4734,637147,1.600012183189392e-06,12
4735,100804,1.600012183189392e-06,12
4736,31869,3.4999102354049683e-06,14
4737,229058,1.600012183189392e-06,12
4738,819505,5.700043402612209e-06,16
4739,863898,3.3999094739556313e-06,14
4740,9655,1.600012183189392e-06,12
4741,914850,3.700028173625469e-06,14
4742,152092,1.700012944638729e-06,12
4743,879890,2.500019036233425e-06,13
4744,233067,4.300032742321491e-06,15
4745,30348,9.699957445263863e-06,19
4746,835571,1.800013706088066e-06,12
4747,831276,1.700012944638729e-06,12
4748,486161,2.599903382360935e-06,13
4749,667421,1.700012944638729e-06,12
4750,47467,1.600012183189392e-06,12
4751,792585,2.300017513334751e-06,13
4752,218322,1.7998972907662392e-06,12
4753,444796,2.600019797682762e-06,13
4754,693940,1.600012183189392e-06,12
4755,962943,1.600012183189392e-06,12
4756,219199,2.399901859462261e-06,13
4757,75863,3.700028173625469e-06,14
4758,555191,1.700012944638729e-06,12
4759,801970,4.499917849898338e-06,15
4760,996723,1.600012183189392e-06,12
4761,515171,1.700012944638729e-06,12
4762,708266,1.700012944638729e-06,12
4763,221918,1.600012183189392e-06,12
4764,846261,1.600012183189392e-06,12
4765,473582,1.500011421740055e-06,12
4766,29949,1.500011421740055e-06,12
4767,697789,1.600012183189392e-06,12
4768,616505,2.6999041438102722e-06,13
4769,316830,3.400025889277458e-06,14
4770,889798,1.600012183189392e-06,12
4771,851708,1.500011421740055e-06,12
4772,13295,2.499902620911598e-06,13
4773,458233,2.500019036233425e-06,13
4774,58190,2.500019036233425e-06,13
4775,465859,3.500026650726795e-06,14
4776,598665,3.400025889277458e-06,14
4777,329635,1.700012944638729e-06,12
4778,128840,2.500019036233425e-06,13
4779,396948,1.5998957678675652e-06,12
4780,841253,1.700012944638729e-06,12
4781,543113,6.700051017105579e-06,17
4782,71393,1.6998965293169022e-06,12
4783,579744,1.600012183189392e-06,12
4784,47838,3.400025889277458e-06,14
4785,413016,2.400018274784088e-06,13
4786,834374,1.700012944638729e-06,12
4787,161082,1.600012183189392e-06,12
4788,250975,1.700012944638729e-06,12
4789,861631,2.500019036233425e-06,13
4790,117313,5.199923180043697e-06,14
4791,693861,2.500019036233425e-06,13
4792,601859,2.600019797682762e-06,13
4793,589725,1.5998957678675652e-06,12
4794,473312,2.400018274784088e-06,13
4795,264901,2.400018274784088e-06,13
4796,356630,4.199915565550327e-06,15
4797,274882,1.700012944638729e-06,12
4798,651169,2.500019036233425e-06,13
4799,815142,2.500019036233425e-06,13
4800,788801,3.400025889277458e-06,14
4801,231170,2.300017513334751e-06,13
4802,560765,2.500019036233425e-06,13
4803,642159,1.7998972907662392e-06,12
4804,183162,1.600012183189392e-06,12
4805,836649,1.600012183189392e-06,12
4806,457836,3.600027412176132e-06,14
4807,713853,1.6998965293169022e-06,12
4808,667771,1.600012183189392e-06,12
4809,577692,1.600012183189392e-06,12
4810,232680,2.400018274784088e-06,13
4811,241741,1.5998957678675652e-06,12
4812,12537,1.600012183189392e-06,12
4813,974498,1.500011421740055e-06,12
4814,971180,3.400025889277458e-06,14
4815,707361,4.399917088449001e-06,15
4816,247126,1.600012183189392e-06,12
4817,852717,3.400025889277458e-06,14
4818,841400,5.199923180043697e-06,15
4819,663772,1.800013706088066e-06,12
4820,934797,4.500034265220165e-06,15
4821,415521,1.6998965293169022e-06,12
4822,125688,3.700028173625469e-06,14
4823,857019,1.600012183189392e-06,12
4824,687410,8.199946023523808e-06,18
4825,258718,1.600012183189392e-06,12
4826,705609,1.700012944638729e-06,12
4827,530600,3.4999102354049683e-06,14
4828,472123,3.400025889277458e-06,14
4829,407021,1.700012944638729e-06,12
4830,426836,2.00001522898674e-06,12
4831,859301,1.600012183189392e-06,12
4832,651723,3.600027412176132e-06,14
4833,441861,1.700012944638729e-06,12
4834,603039,1.600012183189392e-06,12
4835,831743,1.500011421740055e-06,12
4836,372143,1.700012944638729e-06,12
4837,269819,4.300032742321491e-06,15
4838,491582,1.600012183189392e-06,12
4839,280784,3.500026650726795e-06,14
4840,66644,1.600012183189392e-06,12
4841,992628,1.800013706088066e-06,12
4842,780752,1.600012183189392e-06,12
4843,689513,1.600012183189392e-06,12
4844,414383,1.600012183189392e-06,12
4845,439577,1.500011421740055e-06,12
4846,460719,2.400018274784088e-06,13
4847,274190,1.5998957678675652e-06,12
4848,397697,4.500034265220165e-06,15
4849,652211,1.600012183189392e-06,12
4850,57972,1.700012944638729e-06,12
4851,434778,1.700012944638729e-06,12
4852,921163,1.600012183189392e-06,12
4853,799670,2.500019036233425e-06,13
4854,35100,3.5999109968543053e-06,14
4855,365469,1.600012183189392e-06,12
4856,329116,1.600012183189392e-06,12
4857,627754,1.700012944638729e-06,12
4858,578913,2.400018274784088e-06,13
4859,964504,1.600012183189392e-06,12
4860,322203,4.700035788118839e-06,15
4861,732605,1.700012944638729e-06,12
4862,243145,1.6998965293169022e-06,12
4863,396421,1.600012183189392e-06,12
4864,602854,2.300017513334751e-06,13
4865,421997,2.400018274784088e-06,13
4866,751837,1.600012183189392e-06,12
4867,459843,1.700012944638729e-06,12
4868,653833,2.400018274784088e-06,13
4869,91107,4.600035026669502e-06,15
4870,910927,3.600027412176132e-06,14
4871,86034,2.600019797682762e-06,13
4872,142898,1.800013706088066e-06,12
4873,452702,2.499902620911598e-06,13
4874,822920,1.800013706088066e-06,12
4875,202133,1.800013706088066e-06,12
4876,903723,1.500011421740055e-06,12
4877,409947,3.3999094739556313e-06,14
4878,158201,1.600012183189392e-06,12
4879,883171,1.600012183189392e-06,12
4880,44449,4.300032742321491e-06,14
4881,254116,1.700012944638729e-06,12
4882,880884,1.600012183189392e-06,12
4883,981412,1.700012944638729e-06,12
4884,397853,1.700012944638729e-06,12
4885,893148,1.6998965293169022e-06,12
4886,67226,2.500019036233425e-06,13
4887,649354,1.700012944638729e-06,12
4888,558653,2.500019036233425e-06,13
4889,50264,2.399901859462261e-06,13
4890,365189,2.400018274784088e-06,13
4891,489632,4.700035788118839e-06,15
4892,379313,2.499902620911598e-06,13
4893,447563,1.700012944638729e-06,12
4894,564734,1.600012183189392e-06,12
4895,347329,2.400018274784088e-06,13
4896,938059,1.600012183189392e-06,12
4897,929197,3.700028173625469e-06,14
4898,799435,5.300040356814861e-06,16
4899,581804,1.6998965293169022e-06,12
4900,505316,1.700012944638729e-06,12
4901,547545,1.600012183189392e-06,12
4902,277221,5.200039595365524e-06,16
4903,18411,1.9000144675374031e-06,12
4904,259536,1.800013706088066e-06,12
4905,698204,2.600019797682762e-06,13
4906,402933,2.499902620911598e-06,13
4907,597125,1.700012944638729e-06,12
4908,890533,2.400018274784088e-06,13
4909,716077,1.800013706088066e-06,12
4910,24594,1.700012944638729e-06,12
4911,296104,2.500019036233425e-06,13
4912,671964,2.400018274784088e-06,13
4913,743899,2.500019036233425e-06,13
4914,405079,1.6998965293169022e-06,12
4915,160162,1.700012944638729e-06,12
4916,718203,3.500026650726795e-06,14
4917,281670,2.400018274784088e-06,13
4918,470378,2.499902620911598e-06,13
4919,812529,2.400018274784088e-06,13
4920,950282,2.400018274784088e-06,13
4921,462436,1.600012183189392e-06,12
4922,513537,9.299954399466515e-06,19
4923,254982,3.500026650726795e-06,14
4924,766588,2.400018274784088e-06,13
4925,203943,2.500019036233425e-06,13
4926,618649,1.700012944638729e-06,12
4927,987981,1.700012944638729e-06,12
4928,441142,1.800013706088066e-06,12
4929,549184,1.600012183189392e-06,12
4930,122933,1.700012944638729e-06,12
4931,674418,2.400018274784088e-06,13
4932,325588,1.600012183189392e-06,12
4933,825401,2.500019036233425e-06,13
4934,980460,2.600019797682762e-06,13
4935,240057,1.600012183189392e-06,12
4936,835944,2.600019797682762e-06,13
4937,589064,7.500057108700275e-06,18
4938,58198,1.6998965293169022e-06,12
4939,722725,1.700012944638729e-06,12
4940,630233,3.400025889277458e-06,14
4941,260218,3.300025127828121e-06,14
4942,712218,1.800013706088066e-06,12
4943,134876,1.700012944638729e-06,12
4944,729681,2.500019036233425e-06,13
4945,298706,2.600019797682762e-06,13
4946,110583,2.00001522898674e-06,12
4947,707942,1.500011421740055e-06,12
4948,51066,3.700028173625469e-06,14
4949,558202,2.499902620911598e-06,13
4950,165376,2.500019036233425e-06,13
4951,70520,1.700012944638729e-06,12
4952,309134,1.600012183189392e-06,12
4953,520471,3.6999117583036423e-06,14
4954,166489,6.400048732757568e-06,15
4955,537299,1.800013706088066e-06,12
4956,942666,1.600012183189392e-06,12
4957,636111,3.600027412176132e-06,14
4958,350223,1.700012944638729e-06,12
4959,786594,3.5999109968543053e-06,14
4960,789600,1.600012183189392e-06,12
4961,788620,1.600012183189392e-06,12
4962,909019,1.600012183189392e-06,12
4963,456154,1.800013706088066e-06,12
4964,565797,2.300017513334751e-06,13
4965,609127,1.600012183189392e-06,12
4966,644364,1.700012944638729e-06,12
4967,894004,3.400025889277458e-06,13
4968,590116,2.500019036233425e-06,13
4969,218654,2.500019036233425e-06,13
4970,657775,1.600012183189392e-06,12
4971,142152,6.4999330788850784e-06,17
4972,89164,1.700012944638729e-06,12
4973,865578,2.00001522898674e-06,12
4974,202884,2.499902620911598e-06,13
4975,940420,3.500026650726795e-06,14
4976,240959,5.200039595365524e-06,15
4977,883107,2.500019036233425e-06,13
4978,471031,1.700012944638729e-06,12
4979,743542,1.600012183189392e-06,12
4980,8460,1.600012183189392e-06,12
4981,897190,1.6998965293169022e-06,12
4982,81511,2.400018274784088e-06,13
4983,339688,4.500034265220165e-06,15
4984,758438,2.399901859462261e-06,13
4985,701482,1.700012944638729e-06,12
4986,436618,2.500019036233425e-06,13
4987,719329,2.400018274784088e-06,13
4988,404774,1.600012183189392e-06,12
4989,628102,3.300025127828121e-06,13
4990,958907,2.500019036233425e-06,13
4991,579473,1.700012944638729e-06,12
4992,806434,2.399901859462261e-06,13
4993,815280,2.300017513334751e-06,13
4994,103797,1.800013706088066e-06,12
4995,979587,1.700012944638729e-06,12
4996,787389,2.499902620911598e-06,13
4997,811117,2.500019036233425e-06,13
4998,803891,1.600012183189392e-06,12
4999,342714,1.500011421740055e-06,12
5000,476595,2.599903382360935e-06,13
5001,35541,1.600012183189392e-06,12
5002,22055,1.700012944638729e-06,12
5003,117604,2.500019036233425e-06,13
5004,505255,3.5999109968543053e-06,14
5005,264365,1.700012944638729e-06,12
5006,932600,1.600012183189392e-06,12
5007,501898,1.700012944638729e-06,12
5008,61468,1.5998957678675652e-06,12
5009,56752,5.400041118264198e-06,15
5010,710352,1.800013706088066e-06,12
5011,250254,1.600012183189392e-06,12
5012,800984,2.400018274784088e-06,13
5013,274002,1.600012183189392e-06,12
5014,688268,2.400018274784088e-06,13
5015,715663,1.700012944638729e-06,12
5016,178838,1.700012944638729e-06,12
5017,347154,1.600012183189392e-06,12
5018,422862,2.500019036233425e-06,13
5019,249834,2.399901859462261e-06,13
5020,763297,1.600012183189392e-06,12
5021,969517,1.600012183189392e-06,12
5022,84241,3.200024366378784e-06,13
5023,747796,2.599903382360935e-06,13
5024,486209,1.600012183189392e-06,12
5025,459573,3.300025127828121e-06,14
5026,703139,1.800013706088066e-06,12
5027,122626,1.800013706088066e-06,12
5028,223530,3.500026650726795e-06,14
5029,776648,1.600012183189392e-06,12
5030,93660,1.600012183189392e-06,12
5031,525307,2.500019036233425e-06,13
5032,363882,1.700012944638729e-06,12
5033,838389,1.700012944638729e-06,12
5034,734637,1.700012944638729e-06,12
5035,439435,2.599903382360935e-06,13
5036,611938,2.500019036233425e-06,13
5037,672078,1.700012944638729e-06,12
5038,383949,1.700012944638729e-06,12
5039,687582,1.5998957678675652e-06,12
5040,964729,3.600027412176132e-06,14
5041,535425,1.700012944638729e-06,12
5042,383003,1.700012944638729e-06,12
5043,448519,2.399901859462261e-06,13
5044,58889,3.500026650726795e-06,14
5045,56120,3.600027412176132e-06,14
5046,174795,1.6998965293169022e-06,12
5047,163673,1.700012944638729e-06,12
5048,877193,1.700012944638729e-06,12
5049,813826,2.400018274784088e-06,13
5050,293407,1.700012944638729e-06,12
5051,909,1.500011421740055e-06,12
5052,163627,3.400025889277458e-06,14
5053,576375,1.700012944638729e-06,12
5054,669316,3.4999102354049683e-06,14
5055,920660,4.300032742321491e-06,14
5056,506028,2.500019036233425e-06,13
5057,127759,3.4999102354049683e-06,14
5058,636653,1.800013706088066e-06,12
5059,740654,1.600012183189392e-06,12
5060,376830,2.400018274784088e-06,13
5061,100339,1.6998965293169022e-06,12
5062,841278,1.500011421740055e-06,12
5063,30659,1.500011421740055e-06,12
5064,616542,1.700012944638729e-06,12
5065,41857,1.600012183189392e-06,12
5066,592382,1.600012183189392e-06,12
5067,277942,1.600012183189392e-06,12
5068,54464,6.300047971308231e-06,16
5069,929158,1.7998972907662392e-06,12
5070,396915,2.500019036233425e-06,13
5071,800847,1.600012183189392e-06,12
5072,646279,1.800013706088066e-06,12
5073,49979,2.399901859462261e-06,13
5074,486058,1.700012944638729e-06,12
5075,987445,2.600019797682762e-06,13
